timestamp,device_id,co2 (ppm),voc (ppb),pm1 (µg/m³),pm25 (µg/m³),pm4 (µg/m³),pm10 (µg/m³),temp_c (°C),rh (%),health_index
2025-10-05T07:35:00Z,SPS3.001,429,95,3.0,4.9,6.6,11.0,20.1,47.8,96.1
2025-10-05T07:35:00Z,FieldLab.001,427,127,,,,,19.7,49.0,99.4
2025-10-05T07:40:00Z,AirQ.001,423,89,3.6,3.6,5.1,5.1,20.1,48.1,97.1
2025-10-05T07:40:00Z,SPS3.001,446,128,3.3,5.3,5.3,11.4,20.5,50.4,95.8
2025-10-05T07:40:00Z,FieldLab.001,429,101,,,,,20.3,48.4,100.0
2025-10-05T07:45:00Z,AirQ.001,444,120,2.5,2.5,2.8,2.8,20.0,46.5,98.0
2025-10-05T07:45:00Z,SPS3.001,423,58,1.1,1.7,1.7,8.2,20.1,49.8,98.6
2025-10-05T07:45:00Z,FieldLab.001,450,66,,,,,20.2,49.0,100.0
2025-10-05T07:50:00Z,AirQ.001,416,68,3.8,5.2,6.9,8.7,20.0,49.1,95.8
2025-10-05T07:50:00Z,SPS3.001,438,82,1.7,2.6,2.6,5.6,19.9,49.9,97.7
2025-10-05T07:50:00Z,FieldLab.001,447,102,,,,,20.3,48.9,100.0
2025-10-05T07:55:00Z,AirQ.001,414,109,1.5,1.8,2.0,3.3,20.5,49.8,98.6
2025-10-05T07:55:00Z,SPS3.001,417,127,5.3,8.6,12.3,24.6,20.6,50.9,93.1
2025-10-05T07:55:00Z,FieldLab.001,427,80,,,,,20.3,45.1,100.0
2025-10-05T08:00:00Z,AirQ.001,447,92,1.2,1.2,3.8,3.8,20.4,50.3,99.0
2025-10-05T08:00:00Z,SPS3.001,423,63,2.7,3.0,5.9,8.1,20.3,50.2,97.6
2025-10-05T08:00:00Z,FieldLab.001,452,95,,,,,20.3,44.5,100.0
2025-10-05T08:05:00Z,AirQ.001,432,65,6.0,7.3,8.6,10.4,20.0,48.6,94.2
2025-10-05T08:05:00Z,SPS3.001,421,109,1.4,3.5,6.7,8.6,20.2,50.1,97.2
2025-10-05T08:05:00Z,FieldLab.001,436,81,,,,,20.1,47.2,100.0
2025-10-05T08:10:00Z,AirQ.001,429,51,0.6,1.3,1.3,1.3,20.0,46.3,99.0
2025-10-05T08:10:00Z,SPS3.001,429,84,2.8,5.5,5.5,10.9,20.5,48.7,95.6
2025-10-05T08:10:00Z,FieldLab.001,438,102,,,,,19.9,48.2,99.8
2025-10-05T08:15:00Z,AirQ.001,409,73,2.4,2.4,2.5,7.1,20.3,49.0,98.1
2025-10-05T08:15:00Z,SPS3.001,442,50,0.9,0.9,1.0,1.0,19.8,47.7,98.9
2025-10-05T08:15:00Z,FieldLab.001,453,120,,,,,20.5,47.9,100.0
2025-10-05T08:20:00Z,AirQ.001,431,100,3.7,4.5,5.7,5.7,20.5,46.6,96.4
2025-10-05T08:20:00Z,SPS3.001,436,71,1.6,3.3,5.3,6.2,20.2,49.0,97.4
2025-10-05T08:20:00Z,FieldLab.001,430,76,,,,,20.1,50.1,100.0
2025-10-05T08:25:00Z,AirQ.001,437,106,2.5,3.4,3.4,6.0,20.4,47.4,97.3
2025-10-05T08:25:00Z,SPS3.001,437,79,1.9,4.2,4.3,8.6,20.4,50.7,96.6
2025-10-05T08:25:00Z,FieldLab.001,435,63,,,,,20.0,50.4,100.0
2025-10-05T08:30:00Z,AirQ.001,431,79,2.6,2.9,4.1,12.0,19.6,50.9,96.9
2025-10-05T08:30:00Z,SPS3.001,432,55,1.4,3.4,3.4,5.0,20.4,47.6,97.3
2025-10-05T08:30:00Z,FieldLab.001,458,75,,,,,20.3,49.4,100.0
2025-10-05T08:35:00Z,AirQ.001,463,110,3.9,5.0,6.9,6.9,20.1,48.5,96.0
2025-10-05T08:35:00Z,SPS3.001,439,99,2.5,4.2,6.7,6.7,19.9,49.9,96.4
2025-10-05T08:35:00Z,FieldLab.001,450,62,,,,,19.7,47.8,99.4
2025-10-05T08:40:00Z,AirQ.001,449,82,1.4,2.3,2.9,2.9,20.1,45.9,98.2
2025-10-05T08:40:00Z,SPS3.001,456,115,3.0,4.6,7.5,7.5,19.7,46.1,95.7
2025-10-05T08:40:00Z,FieldLab.001,436,73,,,,,20.0,47.6,100.0
2025-10-05T08:45:00Z,AirQ.001,423,87,0.3,1.4,1.6,1.6,20.6,49.8,98.9
2025-10-05T08:45:00Z,SPS3.001,440,72,3.8,7.2,11.5,17.0,20.2,48.7,94.2
2025-10-05T08:45:00Z,FieldLab.001,421,91,,,,,20.5,49.3,100.0
2025-10-05T08:50:00Z,AirQ.001,436,50,1.0,1.7,1.7,6.3,20.3,46.4,98.6
2025-10-05T08:50:00Z,SPS3.001,439,104,0.0,0.0,1.6,1.6,19.9,47.4,99.8
2025-10-05T08:50:00Z,FieldLab.001,434,82,,,,,20.3,50.2,100.0
2025-10-05T08:55:00Z,AirQ.001,428,122,3.2,4.1,4.9,4.9,20.0,49.1,96.7
2025-10-05T08:55:00Z,SPS3.001,421,105,1.1,1.7,1.7,4.3,20.2,48.1,98.6
2025-10-05T08:55:00Z,FieldLab.001,422,122,,,,,20.2,50.2,100.0
2025-10-05T09:00:00Z,AirQ.001,413,67,0.5,0.5,0.5,0.5,20.2,47.9,99.6
2025-10-05T09:00:00Z,SPS3.001,433,97,1.6,4.6,6.8,8.5,20.5,50.5,96.3
2025-10-05T09:00:00Z,FieldLab.001,458,75,,,,,20.6,49.6,100.0
2025-10-05T09:05:00Z,AirQ.001,444,87,0.0,0.0,0.0,0.0,20.4,45.5,100.0
2025-10-05T09:05:00Z,SPS3.001,433,112,2.8,3.7,3.7,13.2,20.0,48.5,97.0
2025-10-05T09:05:00Z,FieldLab.001,437,121,,,,,19.8,49.3,99.6
2025-10-05T09:10:00Z,AirQ.001,438,85,3.0,3.4,3.8,3.8,20.4,50.9,97.3
2025-10-05T09:10:00Z,SPS3.001,427,84,0.8,1.5,2.2,2.2,20.0,48.3,98.8
2025-10-05T09:10:00Z,FieldLab.001,435,91,,,,,20.1,45.8,100.0
2025-10-05T09:15:00Z,AirQ.001,458,105,3.4,3.5,3.5,4.9,20.0,49.0,97.2
2025-10-05T09:15:00Z,SPS3.001,441,76,0.0,0.0,0.0,0.0,20.0,45.5,100.0
2025-10-05T09:15:00Z,FieldLab.001,430,50,,,,,20.5,48.9,100.0
2025-10-05T09:20:00Z,AirQ.001,428,73,1.1,1.2,1.3,1.3,19.9,49.3,98.8
2025-10-05T09:20:00Z,SPS3.001,418,86,0.8,3.1,5.7,5.7,20.3,49.8,97.5
2025-10-05T09:20:00Z,FieldLab.001,436,74,,,,,20.5,46.6,100.0
2025-10-05T09:25:00Z,AirQ.001,451,139,3.7,5.3,5.3,9.1,19.7,47.8,95.2
2025-10-05T09:25:00Z,SPS3.001,443,104,3.5,5.7,6.2,14.2,20.0,47.7,95.4
2025-10-05T09:25:00Z,FieldLab.001,454,136,,,,,20.3,51.0,100.0
2025-10-05T09:30:00Z,AirQ.001,409,112,3.5,3.7,4.8,4.8,19.9,50.2,96.8
2025-10-05T09:30:00Z,SPS3.001,447,86,1.4,2.9,4.1,5.0,20.5,45.1,97.7
2025-10-05T09:30:00Z,FieldLab.001,427,98,,,,,20.4,48.4,100.0
2025-10-05T09:35:00Z,AirQ.001,474,120,2.6,2.9,2.9,5.5,20.2,49.3,97.7
2025-10-05T09:35:00Z,SPS3.001,452,97,1.7,1.8,5.9,8.5,19.8,45.4,98.2
2025-10-05T09:35:00Z,FieldLab.001,446,101,,,,,20.4,49.4,100.0
2025-10-05T09:40:00Z,AirQ.001,425,94,2.9,3.0,3.0,4.5,19.6,49.6,96.8
2025-10-05T09:40:00Z,SPS3.001,416,86,1.5,2.5,5.5,5.6,20.0,49.9,98.0
2025-10-05T09:40:00Z,FieldLab.001,421,65,,,,,20.4,48.8,100.0
2025-10-05T09:45:00Z,AirQ.001,422,68,4.4,4.4,5.2,5.2,20.3,51.4,96.5
2025-10-05T09:45:00Z,SPS3.001,419,104,2.3,5.1,7.0,15.4,20.7,49.3,95.9
2025-10-05T09:45:00Z,FieldLab.001,425,93,,,,,20.4,46.0,100.0
2025-10-05T09:50:00Z,AirQ.001,461,81,6.4,6.5,8.6,8.9,19.9,50.1,94.6
2025-10-05T09:50:00Z,SPS3.001,425,50,0.7,2.3,3.0,6.2,20.1,47.6,98.2
2025-10-05T09:50:00Z,FieldLab.001,419,65,,,,,19.7,45.6,99.4
2025-10-05T09:55:00Z,AirQ.001,413,142,3.3,3.9,3.9,8.6,20.6,45.7,96.9
2025-10-05T09:55:00Z,SPS3.001,419,69,2.1,3.6,3.6,11.6,20.2,45.5,97.1
2025-10-05T09:55:00Z,FieldLab.001,452,128,,,,,20.4,48.5,100.0
2025-10-05T10:00:00Z,AirQ.001,410,88,2.5,2.5,5.8,5.8,20.3,49.1,98.0
2025-10-05T10:00:00Z,SPS3.001,438,107,0.9,2.1,8.1,8.1,20.2,49.0,98.3
2025-10-05T10:00:00Z,FieldLab.001,458,77,,,,,20.1,51.2,100.0
2025-10-05T10:05:00Z,AirQ.001,422,90,0.6,1.1,1.2,2.5,20.3,45.6,99.1
2025-10-05T10:05:00Z,SPS3.001,452,128,2.4,5.9,11.5,12.7,20.3,46.2,95.3
2025-10-05T10:05:00Z,FieldLab.001,449,142,,,,,20.2,47.3,100.0
2025-10-05T10:10:00Z,AirQ.001,442,79,2.4,3.1,3.2,3.2,20.1,47.4,97.5
2025-10-05T10:10:00Z,SPS3.001,397,89,1.1,2.1,3.0,3.0,20.4,48.5,98.3
2025-10-05T10:10:00Z,FieldLab.001,446,98,,,,,19.8,47.6,99.6
2025-10-05T10:15:00Z,AirQ.001,436,88,1.4,2.1,2.1,5.0,19.7,49.9,97.7
2025-10-05T10:15:00Z,SPS3.001,456,50,1.9,4.4,8.3,8.3,20.0,49.1,96.5
2025-10-05T10:15:00Z,FieldLab.001,449,160,,,,,20.1,47.6,100.0
2025-10-05T10:20:00Z,AirQ.001,452,106,1.3,2.3,3.1,3.2,20.3,47.3,98.2
2025-10-05T10:20:00Z,SPS3.001,452,124,2.5,4.3,6.2,7.6,20.1,46.5,96.6
2025-10-05T10:20:00Z,FieldLab.001,408,69,,,,,20.6,47.3,100.0
2025-10-05T10:25:00Z,AirQ.001,417,145,6.2,7.3,7.3,14.8,20.6,49.1,94.2
2025-10-05T10:25:00Z,SPS3.001,423,89,1.6,2.2,6.6,7.3,20.4,47.7,98.2
2025-10-05T10:25:00Z,FieldLab.001,473,78,,,,,20.3,51.9,100.0
2025-10-05T10:30:00Z,AirQ.001,408,95,1.7,2.7,3.6,3.6,19.7,49.8,97.2
2025-10-05T10:30:00Z,SPS3.001,450,117,3.6,6.0,11.3,11.3,20.2,49.3,95.2
2025-10-05T10:30:00Z,FieldLab.001,427,73,,,,,19.9,51.2,99.8
2025-10-05T10:35:00Z,AirQ.001,460,63,1.2,1.8,1.8,5.1,20.1,49.6,98.6
2025-10-05T10:35:00Z,SPS3.001,450,57,2.7,4.3,5.0,7.9,20.3,47.3,96.6
2025-10-05T10:35:00Z,FieldLab.001,432,122,,,,,20.4,46.8,100.0
2025-10-05T10:40:00Z,AirQ.001,427,107,4.1,4.4,4.4,5.7,20.5,49.3,96.5
2025-10-05T10:40:00Z,SPS3.001,416,76,2.5,3.7,4.1,4.1,20.0,47.0,97.0
2025-10-05T10:40:00Z,FieldLab.001,440,104,,,,,20.3,47.5,100.0
2025-10-05T10:45:00Z,AirQ.001,441,105,1.4,2.1,2.1,3.5,20.3,49.1,98.3
2025-10-05T10:45:00Z,SPS3.001,430,107,1.5,4.0,7.8,17.2,20.2,46.4,96.8
2025-10-05T10:45:00Z,FieldLab.001,441,78,,,,,20.5,46.0,100.0
2025-10-05T10:50:00Z,AirQ.001,448,114,3.9,4.0,4.0,7.5,20.2,48.0,96.8
2025-10-05T10:50:00Z,SPS3.001,436,85,2.7,5.2,5.2,11.8,20.3,50.6,95.8
2025-10-05T10:50:00Z,FieldLab.001,432,107,,,,,20.5,49.7,100.0
2025-10-05T10:55:00Z,AirQ.001,454,86,4.1,4.2,6.7,6.7,20.1,47.6,96.6
2025-10-05T10:55:00Z,SPS3.001,439,127,1.5,2.8,4.2,4.2,20.0,43.8,97.8
2025-10-05T10:55:00Z,FieldLab.001,452,120,,,,,20.2,47.7,100.0
2025-10-05T11:00:00Z,AirQ.001,475,132,3.7,3.7,3.7,3.7,20.5,46.5,97.0
2025-10-05T11:00:00Z,SPS3.001,422,97,2.1,3.2,3.2,5.0,20.4,48.7,97.4
2025-10-05T11:00:00Z,FieldLab.001,457,73,,,,,20.3,44.4,100.0
2025-10-05T11:05:00Z,AirQ.001,461,61,3.5,4.6,4.6,6.8,20.8,48.1,96.3
2025-10-05T11:05:00Z,SPS3.001,453,97,0.5,0.6,0.6,0.6,20.2,46.9,99.5
2025-10-05T11:05:00Z,FieldLab.001,466,78,,,,,19.9,48.4,99.8
2025-10-05T11:10:00Z,AirQ.001,418,97,3.7,4.5,4.5,4.5,20.4,46.8,96.4
2025-10-05T11:10:00Z,SPS3.001,452,110,0.8,1.4,1.5,3.9,20.7,47.7,98.9
2025-10-05T11:10:00Z,FieldLab.001,442,63,,,,,19.9,45.8,99.8
2025-10-05T11:15:00Z,AirQ.001,449,110,4.1,5.4,6.9,6.9,20.4,45.6,95.7
2025-10-05T11:15:00Z,SPS3.001,423,94,2.4,4.0,4.3,13.7,20.2,49.3,96.8
2025-10-05T11:15:00Z,FieldLab.001,432,89,,,,,20.6,48.3,100.0
2025-10-05T11:20:00Z,AirQ.001,446,62,5.9,6.7,6.8,9.1,20.2,46.4,94.6
2025-10-05T11:20:00Z,SPS3.001,459,73,2.7,4.3,8.6,8.6,20.3,48.7,96.6
2025-10-05T11:20:00Z,FieldLab.001,446,63,,,,,20.5,46.4,100.0
2025-10-05T11:25:00Z,AirQ.001,446,78,2.6,3.3,3.3,5.5,20.8,47.6,97.4
2025-10-05T11:25:00Z,SPS3.001,459,101,3.3,4.5,4.8,11.0,20.3,48.4,96.4
2025-10-05T11:25:00Z,FieldLab.001,478,56,,,,,20.4,47.7,100.0
2025-10-05T11:30:00Z,AirQ.001,419,83,0.4,0.4,1.3,1.7,20.2,44.5,99.7
2025-10-05T11:30:00Z,SPS3.001,451,101,3.6,5.9,7.2,16.7,20.4,46.5,95.3
2025-10-05T11:30:00Z,FieldLab.001,459,131,,,,,20.0,48.2,100.0
2025-10-05T11:35:00Z,AirQ.001,433,103,1.4,1.7,2.7,4.4,20.4,50.1,98.6
2025-10-05T11:35:00Z,SPS3.001,453,57,1.3,2.1,5.3,6.4,20.2,49.6,98.3
2025-10-05T11:35:00Z,FieldLab.001,455,119,,,,,20.3,46.2,100.0
2025-10-05T11:40:00Z,AirQ.001,463,127,3.7,4.1,4.6,4.6,20.5,46.0,96.7
2025-10-05T11:40:00Z,SPS3.001,487,113,1.7,2.2,4.1,4.2,20.5,47.5,98.2
2025-10-05T11:40:00Z,FieldLab.001,432,82,,,,,20.5,47.7,100.0
2025-10-05T11:45:00Z,AirQ.001,433,130,3.7,4.1,5.2,7.0,20.8,48.0,96.7
2025-10-05T11:45:00Z,SPS3.001,443,139,0.2,1.8,2.7,2.7,20.6,47.0,98.6
2025-10-05T11:45:00Z,FieldLab.001,440,146,,,,,19.9,48.3,99.8
2025-10-05T11:50:00Z,AirQ.001,421,97,4.4,4.9,4.9,7.1,20.5,47.8,96.1
2025-10-05T11:50:00Z,SPS3.001,434,78,0.7,2.0,5.9,5.9,20.5,46.1,98.4
2025-10-05T11:50:00Z,FieldLab.001,473,85,,,,,20.4,50.4,100.0
2025-10-05T11:55:00Z,AirQ.001,421,117,2.4,2.4,3.8,5.1,20.1,45.3,98.1
2025-10-05T11:55:00Z,SPS3.001,405,121,3.1,4.6,10.6,10.6,20.2,47.3,96.3
2025-10-05T11:55:00Z,FieldLab.001,468,98,,,,,20.4,47.6,100.0
2025-10-05T12:00:00Z,AirQ.001,441,101,5.5,6.2,8.6,8.6,20.7,47.4,95.0
2025-10-05T12:00:00Z,SPS3.001,439,117,1.4,3.1,3.9,13.0,20.6,45.0,97.5
2025-10-05T12:00:00Z,FieldLab.001,453,88,,,,,20.4,47.9,100.0
2025-10-05T12:05:00Z,AirQ.001,449,50,4.6,4.9,6.0,9.4,20.4,45.3,96.1
2025-10-05T12:05:00Z,SPS3.001,472,103,3.9,6.4,10.2,12.7,20.4,45.4,94.9
2025-10-05T12:05:00Z,FieldLab.001,447,85,,,,,20.5,47.3,100.0
2025-10-05T12:10:00Z,AirQ.001,465,70,4.0,5.8,6.5,6.5,20.4,46.6,95.4
2025-10-05T12:10:00Z,SPS3.001,467,140,4.1,8.2,11.3,11.3,20.5,47.0,93.4
2025-10-05T12:10:00Z,FieldLab.001,458,120,,,,,20.5,47.8,100.0
2025-10-05T12:15:00Z,AirQ.001,478,105,3.1,4.0,5.0,5.6,20.8,46.9,96.8
2025-10-05T12:15:00Z,SPS3.001,445,92,2.4,6.4,8.9,18.0,20.5,45.3,94.9
2025-10-05T12:15:00Z,FieldLab.001,445,79,,,,,20.2,46.5,100.0
2025-10-05T12:20:00Z,AirQ.001,439,64,4.7,5.7,7.2,7.3,20.4,45.8,95.4
2025-10-05T12:20:00Z,SPS3.001,446,65,3.6,5.6,5.6,22.3,20.8,46.3,95.5
2025-10-05T12:20:00Z,FieldLab.001,456,50,,,,,20.7,47.1,100.0
2025-10-05T12:25:00Z,AirQ.001,430,73,2.8,3.0,3.0,3.0,20.3,46.2,97.6
2025-10-05T12:25:00Z,SPS3.001,447,51,1.6,3.3,3.3,11.2,20.8,49.6,97.4
2025-10-05T12:25:00Z,FieldLab.001,484,89,,,,,20.6,48.4,100.0
2025-10-05T12:30:00Z,AirQ.001,433,101,4.0,4.0,4.1,6.9,20.2,44.8,96.8
2025-10-05T12:30:00Z,SPS3.001,471,106,3.7,7.4,8.5,12.6,20.2,46.6,94.1
2025-10-05T12:30:00Z,FieldLab.001,416,124,,,,,20.7,46.9,100.0
2025-10-05T12:35:00Z,AirQ.001,436,123,2.4,2.4,2.6,5.0,20.6,46.4,98.1
2025-10-05T12:35:00Z,SPS3.001,460,50,0.7,2.9,2.9,5.8,20.1,45.0,97.7
2025-10-05T12:35:00Z,FieldLab.001,440,50,,,,,20.9,47.9,100.0
2025-10-05T12:40:00Z,AirQ.001,441,101,2.7,3.4,3.4,4.5,21.0,44.1,97.3
2025-10-05T12:40:00Z,SPS3.001,436,79,2.9,6.1,7.0,7.8,20.7,46.3,95.1
2025-10-05T12:40:00Z,FieldLab.001,434,110,,,,,20.7,45.8,100.0
2025-10-05T12:45:00Z,AirQ.001,461,126,3.4,3.4,3.4,3.5,20.9,45.4,97.3
2025-10-05T12:45:00Z,SPS3.001,474,87,4.7,8.1,14.1,16.2,20.2,47.6,93.5
2025-10-05T12:45:00Z,FieldLab.001,430,121,,,,,20.5,46.3,100.0
2025-10-05T12:50:00Z,AirQ.001,443,98,0.6,1.7,2.5,3.9,20.8,45.7,98.6
2025-10-05T12:50:00Z,SPS3.001,464,123,4.9,7.9,14.0,14.0,20.7,45.7,93.7
2025-10-05T12:50:00Z,FieldLab.001,450,70,,,,,20.7,47.7,100.0
2025-10-05T12:55:00Z,AirQ.001,449,149,3.1,4.0,5.0,5.0,20.6,45.1,96.8
2025-10-05T12:55:00Z,SPS3.001,431,112,1.4,3.5,6.7,6.7,21.0,46.6,97.2
2025-10-05T12:55:00Z,FieldLab.001,458,110,,,,,20.8,47.7,100.0
2025-10-05T13:00:00Z,AirQ.001,440,84,4.0,4.2,4.2,5.9,20.5,42.3,96.6
2025-10-05T13:00:00Z,SPS3.001,458,79,2.1,3.5,3.5,6.0,21.0,47.9,97.2
2025-10-05T13:00:00Z,FieldLab.001,447,106,,,,,20.5,46.2,100.0
2025-10-05T13:05:00Z,AirQ.001,435,50,3.8,3.8,4.2,4.8,20.9,43.9,97.0
2025-10-05T13:05:00Z,SPS3.001,458,115,3.5,5.7,5.7,12.8,20.7,44.1,95.4
2025-10-05T13:05:00Z,FieldLab.001,458,85,,,,,21.1,46.4,100.0
2025-10-05T13:10:00Z,AirQ.001,472,125,3.0,3.0,4.6,6.6,20.6,44.1,97.6
2025-10-05T13:10:00Z,SPS3.001,466,69,5.1,7.9,12.1,20.5,20.9,46.6,93.7
2025-10-05T13:10:00Z,FieldLab.001,462,68,,,,,20.9,44.6,100.0
2025-10-05T13:15:00Z,AirQ.001,460,58,3.3,3.4,4.1,5.7,20.6,44.9,97.3
2025-10-05T13:15:00Z,SPS3.001,449,139,0.0,0.0,0.0,0.0,20.5,47.1,100.0
2025-10-05T13:15:00Z,FieldLab.001,429,93,,,,,21.0,46.2,100.0
2025-10-05T13:20:00Z,AirQ.001,461,74,1.8,2.7,2.7,4.6,20.9,44.4,97.8
2025-10-05T13:20:00Z,SPS3.001,450,147,4.3,6.2,10.3,12.5,21.1,46.1,95.0
2025-10-05T13:20:00Z,FieldLab.001,480,116,,,,,20.7,46.0,100.0
2025-10-05T13:25:00Z,AirQ.001,446,117,0.7,0.7,1.5,1.5,20.8,46.2,99.4
2025-10-05T13:25:00Z,SPS3.001,455,118,1.5,2.5,2.7,8.0,20.6,48.1,98.0
2025-10-05T13:25:00Z,FieldLab.001,431,108,,,,,21.1,43.8,100.0
2025-10-05T13:30:00Z,AirQ.001,473,85,2.7,3.6,3.6,4.7,20.6,48.3,97.1
2025-10-05T13:30:00Z,SPS3.001,447,116,3.4,6.2,11.9,11.9,20.7,46.3,95.0
2025-10-05T13:30:00Z,FieldLab.001,469,111,,,,,20.3,45.5,100.0
2025-10-05T13:35:00Z,AirQ.001,452,130,4.5,4.5,6.9,6.9,20.8,44.9,96.4
2025-10-05T13:35:00Z,SPS3.001,462,77,1.0,2.1,5.0,5.0,21.0,43.7,98.3
2025-10-05T13:35:00Z,FieldLab.001,489,98,,,,,20.8,48.0,100.0
2025-10-05T13:40:00Z,AirQ.001,442,64,4.8,5.4,5.4,6.8,21.0,46.6,95.7
2025-10-05T13:40:00Z,SPS3.001,427,61,2.9,5.2,12.5,12.5,21.4,44.8,95.8
2025-10-05T13:40:00Z,FieldLab.001,468,57,,,,,20.9,45.0,100.0
2025-10-05T13:45:00Z,AirQ.001,461,113,1.9,2.1,2.1,6.0,20.9,44.4,98.3
2025-10-05T13:45:00Z,SPS3.001,448,94,0.0,0.0,0.6,0.6,21.0,43.4,100.0
2025-10-05T13:45:00Z,FieldLab.001,473,116,,,,,21.2,45.6,100.0
2025-10-05T13:50:00Z,AirQ.001,445,120,2.9,4.0,4.0,4.8,21.0,45.5,96.8
2025-10-05T13:50:00Z,SPS3.001,468,108,1.2,2.0,2.0,8.1,21.3,44.2,98.4
2025-10-05T13:50:00Z,FieldLab.001,457,133,,,,,20.9,46.6,100.0
2025-10-05T13:55:00Z,AirQ.001,448,112,3.7,3.7,5.8,6.7,21.0,46.6,97.0
2025-10-05T13:55:00Z,SPS3.001,459,90,1.5,2.6,7.6,7.6,21.4,45.7,97.9
2025-10-05T13:55:00Z,FieldLab.001,443,95,,,,,20.8,45.1,100.0
2025-10-05T14:00:00Z,AirQ.001,417,50,2.5,3.6,3.6,5.4,21.3,44.7,97.1
2025-10-05T14:00:00Z,SPS3.001,431,103,1.2,3.0,6.4,6.4,21.2,43.2,97.6
2025-10-05T14:00:00Z,FieldLab.001,447,69,,,,,21.1,43.3,100.0
2025-10-05T14:05:00Z,AirQ.001,434,113,2.3,4.1,5.9,5.9,21.3,43.3,96.7
2025-10-05T14:05:00Z,SPS3.001,389,101,0.0,0.0,0.0,0.0,21.4,43.9,100.0
2025-10-05T14:05:00Z,FieldLab.001,431,80,,,,,21.2,42.0,100.0
2025-10-05T14:10:00Z,AirQ.001,407,91,2.1,3.4,3.4,6.3,21.4,44.2,97.3
2025-10-05T14:10:00Z,SPS3.001,442,85,2.2,3.1,3.1,11.2,21.1,42.9,97.5
2025-10-05T14:10:00Z,FieldLab.001,448,117,,,,,20.8,46.2,100.0
2025-10-05T14:15:00Z,AirQ.001,419,109,1.8,1.8,1.8,1.8,21.1,45.8,98.6
2025-10-05T14:15:00Z,SPS3.001,436,107,1.1,1.8,3.2,3.9,20.8,48.3,98.6
2025-10-05T14:15:00Z,FieldLab.001,435,109,,,,,21.3,46.2,100.0
2025-10-05T14:20:00Z,AirQ.001,437,67,1.0,2.2,2.9,3.1,21.1,43.9,98.2
2025-10-05T14:20:00Z,SPS3.001,485,82,1.4,4.4,5.4,8.4,21.3,45.6,96.5
2025-10-05T14:20:00Z,FieldLab.001,426,118,,,,,21.5,43.4,100.0
2025-10-05T14:25:00Z,AirQ.001,444,82,3.8,4.3,5.9,5.9,20.8,43.7,96.6
2025-10-05T14:25:00Z,SPS3.001,431,93,1.6,3.4,5.4,5.4,20.8,45.2,97.3
2025-10-05T14:25:00Z,FieldLab.001,429,109,,,,,21.2,43.3,100.0
2025-10-05T14:30:00Z,AirQ.001,431,96,4.6,5.6,8.3,10.7,21.6,44.9,95.5
2025-10-05T14:30:00Z,SPS3.001,448,110,1.8,4.2,4.7,4.8,21.2,44.1,96.6
2025-10-05T14:30:00Z,FieldLab.001,473,82,,,,,21.3,44.5,100.0
2025-10-05T14:35:00Z,AirQ.001,456,58,2.5,2.5,4.3,4.3,20.9,43.8,98.0
2025-10-05T14:35:00Z,SPS3.001,443,125,2.6,3.5,5.2,9.3,21.2,42.7,97.2
2025-10-05T14:35:00Z,FieldLab.001,437,90,,,,,21.0,44.0,100.0
2025-10-05T14:40:00Z,AirQ.001,424,75,0.0,0.0,0.0,0.0,21.6,44.5,100.0
2025-10-05T14:40:00Z,SPS3.001,436,70,1.5,2.4,7.0,9.0,21.2,43.8,98.1
2025-10-05T14:40:00Z,FieldLab.001,485,91,,,,,21.4,43.3,100.0
2025-10-05T14:45:00Z,AirQ.001,437,171,1.0,2.2,2.3,4.7,20.9,45.8,98.2
2025-10-05T14:45:00Z,SPS3.001,441,90,1.8,3.9,5.4,11.4,21.3,44.3,96.9
2025-10-05T14:45:00Z,FieldLab.001,447,92,,,,,21.2,43.1,100.0
2025-10-05T14:50:00Z,AirQ.001,429,50,5.2,6.1,6.1,11.4,21.5,44.9,95.1
2025-10-05T14:50:00Z,SPS3.001,452,87,3.0,3.2,3.2,10.6,21.1,44.3,97.4
2025-10-05T14:50:00Z,FieldLab.001,459,50,,,,,21.3,45.8,100.0
2025-10-05T14:55:00Z,AirQ.001,435,102,0.5,0.5,0.6,0.6,21.2,43.5,99.6
2025-10-05T14:55:00Z,SPS3.001,450,60,2.3,3.9,5.3,5.5,21.3,43.3,96.9
2025-10-05T14:55:00Z,FieldLab.001,411,116,,,,,21.3,44.1,100.0
2025-10-05T15:00:00Z,AirQ.001,439,137,4.5,5.9,8.2,13.2,21.3,44.7,95.3
2025-10-05T15:00:00Z,SPS3.001,435,109,1.4,3.9,4.2,7.7,21.0,42.7,96.9
2025-10-05T15:00:00Z,FieldLab.001,443,74,,,,,21.3,45.4,100.0
2025-10-05T15:05:00Z,AirQ.001,444,95,1.3,2.1,2.6,2.6,22.0,43.7,98.3
2025-10-05T15:05:00Z,SPS3.001,414,106,3.6,7.3,7.3,14.0,21.1,42.8,94.2
2025-10-05T15:05:00Z,FieldLab.001,447,73,,,,,21.4,43.9,100.0
2025-10-05T15:10:00Z,AirQ.001,444,107,1.7,1.9,2.9,4.2,21.2,42.7,98.5
2025-10-05T15:10:00Z,SPS3.001,428,83,3.4,5.0,8.3,8.3,21.3,45.2,96.0
2025-10-05T15:10:00Z,FieldLab.001,421,72,,,,,21.4,43.9,100.0
2025-10-05T15:15:00Z,AirQ.001,479,65,3.1,3.2,5.0,5.0,21.4,42.5,97.4
